Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,VIX_Close,Economic_News_Flag,Sentiment_Score,Federal_Rate_Change_Flag,GeoPolitical_Risk_Score,Currency_Index
2000-12-06,72.51,71.83,72.7,71.52,10136796,-0.9378,1.18,42.79,1,0.895,1,7.65,113.81
2000-12-07,71.83,71.53,72.97,70.79,10815602,-0.4177,2.18,20.66,0,-0.632,1,93.14,112.58
2000-12-08,71.53,72.68,72.77,70.83,3755567,1.6077,1.94,42.07,0,0.872,0,15.41,118.29
2000-12-11,72.68,73.71,73.74,72.54,16977840,1.4172,1.2,14.88,1,0.195,1,84.27,84.25
2000-12-12,73.71,74.58,74.84,73.31,9464862,1.1803,1.53,20.66,0,0.951,1,24.18,94.25
2000-12-13,74.58,74.52,76.69,74.38,1191050,-0.0805,2.31,46.68,0,-0.579,0,32.91,106.18
2000-12-14,74.52,73.96,74.61,73.88,11262161,-0.7515,0.73,22.46,1,0.011,1,23.44,107.26
2000-12-15,73.96,71.01,75.72,70.42,18343910,-3.9886,5.3,46.51,0,0.437,0,64.66,106.9
2000-12-18,71.01,70.14,72.67,69.94,11861036,-1.2252,2.73,31.07,0,0.129,0,46.76,100.31
2000-12-19,70.14,69.47,70.37,69.11,3655145,-0.9552,1.26,23.86,1,-0.702,0,0.95,80.5
2000-12-20,69.47,70.89,71.66,67.39,184611,2.044,4.27,27.55,1,-0.409,0,13.58,118.18
2000-12-21,70.89,69.38,71.05,68.36,178664,-2.1301,2.69,11.36,0,-0.313,1,29.96,90.69
2000-12-22,69.38,69.79,71.3,68.44,16017020,0.5909,2.86,23.19,1,0.33,1,74.96,88.02
2000-12-25,69.79,69.41,70.18,68.19,10383779,-0.5445,1.99,14.52,0,0.564,1,18.53,110.14
2000-12-26,69.41,71.28,71.67,67.94,17241318,2.6941,3.73,43.86,0,0.307,1,92.87,87.57
2000-12-27,71.28,71.93,72.88,68.83,1263072,0.9119,4.05,45.05,1,-0.34,0,12.01,113.86
2000-12-28,71.93,71.65,73.39,70.75,8186611,-0.3893,2.64,41.9,0,0.24,1,26.49,82.42
2000-12-29,71.65,72.74,72.78,71.62,6484573,1.5213,1.16,11.48,1,-0.938,0,81.04,86.87
2001-01-01,72.74,73.24,73.39,70.88,15255150,0.6874,2.51,13.54,0,0.087,1,63.3,98.57
2001-01-02,73.24,72.99,74.63,72.61,18317426,-0.3413,2.02,26.29,1,0.043,1,24.67,92.27
2001-01-03,72.99,74.37,75.34,72.96,7436234,1.8907,2.38,27.23,0,-0.641,0,30.45,93.05
2001-01-04,74.37,76.13,76.39,74.13,16856385,2.3665,2.26,48.65,1,0.37,0,78.51,110.83
2001-01-05,76.13,77.44,77.64,75.22,167496,1.7207,2.42,39.03,1,0.792,0,36.08,107.68
2001-01-08,77.44,76.44,77.49,75.44,19312053,-1.2913,2.05,31.56,0,0.043,0,12.57,90.99
2001-01-09,76.44,78.21,79.01,75.93,1138342,2.3155,3.08,32.61,1,0.053,0,68.59,114.66
2001-01-10,78.21,78.26,79.03,77.35,15323315,0.0639,1.68,37.46,0,-0.539,1,42.02,111.69
2001-01-11,78.26,79.37,79.39,77.5,14541647,1.4183,1.89,36.84,1,0.839,0,83.27,89.69
2001-01-12,79.37,80.41,81.78,78.52,18003772,1.3103,3.26,49.43,0,0.694,0,51.99,85.44
2001-01-15,80.41,80.75,81.16,79.21,2255020,0.4228,1.95,49.37,1,-0.066,1,49.94,94.9
2001-01-16,80.75,80.27,81.65,79.49,5553167,-0.5944,2.16,45.74,0,-0.778,0,53.32,103.85
2001-01-17,80.27,79.17,81.36,78.57,766171,-1.3704,2.79,38.62,1,0.905,1,73.78,105.75
2001-01-18,79.17,77.63,79.68,77.42,9329969,-1.9452,2.26,32.27,0,0.057,0,52.31,113.87
2001-01-19,77.63,78.2,79.49,76.76,13607881,0.7343,2.73,14.14,1,-0.502,0,97.88,96.53
2001-01-22,78.2,78.13,79.44,76.58,12379984,-0.0895,2.86,49.79,1,0.048,0,30.64,101.16
2001-01-23,78.13,79.37,81.94,77.39,13838807,1.5871,4.55,42.18,1,-0.347,1,52.17,88.19
2001-01-24,79.37,80.04,81.41,79.32,8626196,0.8441,2.09,40.77,0,0.532,1,83.74,96.33
2001-01-25,80.04,81.03,82.09,78.38,19767475,1.2369,3.71,32.65,1,0.054,0,18.95,106.43
2001-01-26,81.03,80.71,82.47,79.03,13210256,-0.3949,3.44,14.8,0,0.783,1,20.48,114.88
2001-01-29,80.71,80.83,82.5,80.53,7465077,0.1487,1.97,14.62,1,0.38,0,29.52,88.6
2001-01-30,80.83,80.69,81.29,80.11,4251664,-0.1732,1.18,31.39,1,0.223,1,37.31,87.22
2001-01-31,80.69,80.77,81.08,79.28,12706723,0.0991,1.8,28.47,0,0.553,1,55.58,110.57
2001-02-01,80.77,80.39,81.92,78.65,2713528,-0.4705,3.27,37.91,1,-0.629,1,15.01,104.13
2001-02-02,80.39,80.39,82.3,78.87,14055777,0.0,3.43,44.55,1,-0.11,1,50.3,114.3
2001-02-05,80.39,81.63,82.23,78.9,5032734,1.5425,3.33,10.68,1,0.379,1,41.7,101.29
2001-02-06,81.63,82.22,82.35,81.13,3690324,0.7228,1.22,33.52,0,-0.143,1,81.02,98.8
2001-02-07,82.22,82.06,82.86,81.95,8579334,-0.1946,0.91,28.09,1,-0.679,1,67.35,83.55
2001-02-08,82.06,80.94,82.29,79.82,1235732,-1.3649,2.47,17.63,1,-0.569,0,14.85,113.87
2001-02-09,80.94,82.31,82.68,79.49,4311933,1.6926,3.19,21.94,0,-0.186,1,34.37,111.78
2001-02-12,82.31,82.97,84.05,79.66,10779803,0.8018,4.39,47.34,1,0.688,1,72.27,115.62
2001-02-13,82.97,81.68,83.73,81.3,14852937,-1.5548,2.43,39.41,1,-0.377,1,42.57,101.16
2001-02-14,81.68,81.37,82.56,79.74,12299028,-0.3795,2.82,46.37,0,-0.949,1,22.1,85.12
2001-02-15,81.37,82.54,83.43,80.0,5115144,1.4379,3.43,23.48,1,-0.077,0,85.89,99.33
2001-02-16,82.54,83.57,83.81,81.1,19050681,1.2479,2.71,21.2,1,-0.101,1,5.92,102.81
2001-02-19,83.57,85.5,87.09,82.95,14651642,2.3094,4.14,20.38,0,0.561,1,92.01,104.99
2001-02-20,85.5,86.7,87.05,85.34,10411949,1.4035,1.71,30.93,0,-0.455,0,16.03,106.08
2001-02-21,86.7,85.75,88.65,85.15,6827664,-1.0957,3.5,36.02,1,-0.579,1,17.06,110.93
2001-02-22,85.75,85.93,86.02,85.02,5520832,0.2099,1.0,39.64,1,0.634,1,79.45,114.53
2001-02-23,85.93,85.94,86.82,85.36,746189,0.0116,1.46,15.55,0,0.957,1,54.68,90.04
2001-02-26,85.94,86.48,87.01,84.46,3054617,0.6283,2.55,20.03,0,0.134,1,83.28,94.18
2001-02-27,86.48,85.39,86.81,85.37,642899,-1.2604,1.44,24.3,1,0.612,0,79.02,97.2
2001-02-28,85.39,86.14,86.26,84.99,12375233,0.8783,1.27,11.23,1,-0.878,0,5.6,109.53
2001-03-01,86.14,87.44,88.69,85.43,10989686,1.5092,3.26,38.71,1,-0.093,0,14.79,81.44
2001-03-02,87.44,86.7,88.9,86.56,14620061,-0.8463,2.34,16.01,1,-0.102,1,20.0,95.81
2001-03-05,86.7,86.32,87.16,85.42,15851943,-0.4383,1.74,25.82,0,-0.937,0,7.49,80.33
2001-03-06,86.32,85.78,86.32,83.88,4433810,-0.6256,2.44,48.45,1,0.34,1,16.7,89.6
2001-03-07,85.78,87.62,88.61,85.26,10093856,2.145,3.35,37.18,1,-0.227,1,22.54,89.17
2001-03-08,87.62,87.59,87.84,87.57,18106541,-0.0342,0.27,34.25,0,0.077,1,76.24,82.28
2001-03-09,87.59,88.87,91.13,86.93,3618145,1.4614,4.2,12.72,0,-0.705,1,40.39,88.42
2001-03-12,88.87,87.82,89.4,86.39,8347602,-1.1815,3.01,12.84,0,0.247,0,21.41,116.79
2001-03-13,87.82,86.66,88.46,85.93,1846987,-1.3209,2.53,35.67,1,-0.677,0,12.03,115.57
2001-03-14,86.66,85.34,87.17,84.94,19834134,-1.5232,2.23,22.63,1,0.151,0,59.29,106.71
2001-03-15,85.34,84.49,86.04,84.12,10782220,-0.996,1.92,21.9,0,0.401,0,5.36,105.24
2001-03-16,84.49,84.93,85.17,83.13,15909491,0.5208,2.04,23.46,1,0.456,1,90.57,102.84
2001-03-19,84.93,85.52,87.37,84.42,17857349,0.6947,2.95,35.77,0,-0.373,1,54.5,104.62
2001-03-20,85.52,87.5,88.23,85.27,4044653,2.3152,2.96,16.12,0,-0.096,1,26.65,110.06
2001-03-21,87.5,88.49,88.53,87.3,12436235,1.1314,1.23,47.88,1,0.136,1,30.19,101.03
2001-03-22,88.49,88.75,88.82,87.56,265335,0.2938,1.26,48.29,0,0.716,0,7.17,88.38
2001-03-23,88.75,88.27,90.16,87.43,14975064,-0.5408,2.73,37.98,0,0.874,1,58.32,87.24
2001-03-26,88.27,90.05,90.54,87.36,8767332,2.0165,3.18,48.35,0,0.827,1,92.74,89.66
2001-03-27,90.05,90.47,91.14,89.24,2924674,0.4664,1.9,24.53,0,0.74,0,36.88,104.33
2001-03-28,90.47,89.56,91.08,89.03,17812248,-1.0059,2.05,17.41,1,-0.93,0,42.0,82.87
2001-03-29,89.56,88.12,89.88,87.98,14511467,-1.6079,1.9,17.3,1,0.048,0,84.51,80.6
2001-03-30,88.12,87.4,88.98,85.79,11995700,-0.8171,3.19,31.43,0,0.307,1,74.13,117.25
2001-04-02,87.4,89.97,90.12,86.89,15387310,2.9405,3.23,17.49,0,0.173,0,99.07,103.43
2001-04-03,89.97,88.44,91.53,88.24,11365674,-1.7006,3.29,17.37,1,0.563,0,33.19,83.0
2001-04-04,88.44,89.72,91.86,87.96,4848730,1.4473,3.9,44.7,0,0.839,0,28.09,110.84
2001-04-05,89.72,87.8,90.06,86.7,9999380,-2.14,3.36,24.21,1,-0.992,0,0.41,93.26
2001-04-06,87.8,87.22,88.2,86.77,5340634,-0.6606,1.43,38.38,0,-0.085,1,9.95,108.47
2001-04-09,87.22,88.11,88.92,85.94,15503165,1.0204,2.98,46.96,1,-0.227,1,9.85,90.78
2001-04-10,88.11,87.1,89.61,86.31,1771298,-1.1463,3.3,21.24,0,-0.966,1,86.18,114.67
2001-04-11,87.1,86.39,88.08,84.48,9640122,-0.8152,3.6,28.73,0,-0.842,0,76.86,95.67
2001-04-12,86.39,87.53,90.49,86.09,466759,1.3196,4.4,36.72,1,-0.234,1,83.93,100.17
2001-04-13,87.53,88.84,90.42,86.88,7527889,1.4966,3.54,17.74,1,-0.159,1,44.11,102.97
2001-04-16,88.84,87.59,89.4,86.64,17936290,-1.407,2.76,33.98,1,0.762,0,4.22,112.75
2001-04-17,87.59,87.26,88.01,86.72,16634145,-0.3768,1.29,49.33,0,-0.754,1,56.74,91.26
2001-04-18,87.26,88.42,89.62,86.97,16857016,1.3294,2.65,48.92,1,0.559,0,53.87,104.73
2001-04-19,88.42,88.72,89.61,88.0,17382104,0.3393,1.61,36.19,0,0.805,1,82.24,87.89
2001-04-20,88.72,90.9,91.19,88.27,19457235,2.4572,2.92,26.09,0,0.224,0,5.67,106.8
2001-04-23,90.9,89.36,90.92,88.49,6788384,-1.6942,2.43,18.85,0,-0.689,0,40.75,92.76
2001-04-24,89.36,89.55,89.72,89.31,12724904,0.2126,0.41,43.95,0,0.306,0,75.59,88.11
2001-04-25,89.55,90.2,90.71,88.21,11725582,0.7259,2.5,36.66,0,-0.41,0,79.18,90.15
2001-04-26,90.2,88.65,90.78,88.6,18607207,-1.7184,2.18,42.23,0,0.155,1,81.66,81.73
2001-04-27,88.65,88.22,89.01,88.02,13229255,-0.4851,0.99,45.55,0,0.15,1,23.75,97.44
2001-04-30,88.22,89.07,90.12,87.76,10930389,0.9635,2.36,48.69,0,-0.83,1,54.91,105.11
2001-05-01,89.07,90.37,91.49,87.51,8436859,1.4595,3.98,14.55,0,0.358,1,80.0,89.4
2001-05-02,90.37,92.38,92.8,89.71,16831241,2.2242,3.09,26.9,0,-0.982,0,10.12,111.27
2001-05-03,92.38,91.09,92.68,90.79,7575625,-1.3964,1.89,34.22,1,-0.764,0,68.74,112.53
2001-05-04,91.09,89.65,92.59,89.46,4289408,-1.5809,3.13,14.53,0,-0.595,0,25.75,101.72
2001-05-07,89.65,88.99,90.71,88.1,473055,-0.7362,2.61,14.26,0,0.813,1,33.26,105.34
2001-05-08,88.99,88.41,90.11,88.21,14957744,-0.6518,1.9,10.09,1,-0.623,0,14.14,81.71
2001-05-09,88.41,88.78,89.55,87.53,861979,0.4185,2.02,36.12,1,-0.69,0,21.59,103.32
2001-05-10,88.78,87.65,89.38,86.38,1607971,-1.2728,3.0,34.84,1,0.165,1,60.8,110.71
2001-05-11,87.65,87.55,88.38,87.34,7782648,-0.1141,1.04,27.61,1,0.373,1,47.81,80.19
2001-05-14,87.55,88.64,89.2,85.83,1895870,1.245,3.37,18.1,1,0.319,0,32.65,87.48
2001-05-15,88.64,88.05,88.67,87.11,9765388,-0.6656,1.56,22.31,1,-0.259,1,42.46,113.84
2001-05-16,88.05,87.6,91.36,86.15,3814962,-0.5111,5.21,35.78,1,0.8,0,82.77,86.4
2001-05-17,87.6,87.92,87.99,87.58,8206651,0.3653,0.41,27.61,0,-0.746,1,64.38,101.18
2001-05-18,87.92,88.0,88.95,86.68,10443722,0.091,2.27,48.9,0,0.896,1,51.82,99.78
2001-05-21,88.0,89.21,89.93,86.86,6361210,1.375,3.07,36.39,1,0.64,0,2.49,115.83
2001-05-22,89.21,88.79,89.46,87.98,1077090,-0.4708,1.48,30.17,1,0.382,0,58.08,118.3
2001-05-23,88.79,89.53,89.87,87.73,7841481,0.8334,2.14,11.56,0,-0.842,1,14.81,107.2
2001-05-24,89.53,88.67,90.16,87.34,6857290,-0.9606,2.82,37.31,1,0.838,0,62.02,96.41
2001-05-25,88.67,89.1,90.35,88.44,1197864,0.4849,1.91,32.77,0,-0.951,1,38.99,110.87
2001-05-28,89.1,89.6,90.98,87.65,13187231,0.5612,3.33,35.32,0,0.017,0,42.11,103.46
2001-05-29,89.6,90.19,90.96,88.37,19674793,0.6585,2.59,25.63,1,0.714,0,70.23,111.61
2001-05-30,90.19,90.26,91.29,89.5,2430926,0.0776,1.79,31.01,0,-0.598,0,73.99,111.78
2001-05-31,90.26,89.52,91.01,88.18,18048378,-0.8199,2.83,46.92,1,-0.629,0,74.61,86.79
2001-06-01,89.52,90.73,93.06,89.34,8772315,1.3517,3.72,18.65,0,-0.454,1,39.5,115.8
2001-06-04,90.73,90.82,91.27,90.72,11791579,0.0992,0.55,18.41,1,-0.554,0,51.75,82.42
2001-06-05,90.82,91.55,92.24,89.51,15196564,0.8038,2.73,11.07,0,-0.316,1,74.0,93.32
2001-06-06,91.55,90.91,91.92,90.27,581724,-0.6991,1.65,22.99,1,-0.933,0,25.18,110.63
2001-06-07,90.91,90.38,91.67,90.28,811634,-0.583,1.39,43.57,0,-0.013,1,86.52,105.25
2001-06-08,90.38,89.91,91.71,89.65,7540573,-0.52,2.06,20.26,1,0.883,0,58.96,81.78
2001-06-11,89.91,89.11,90.76,88.67,8717074,-0.8898,2.09,43.7,1,-0.302,0,19.87,100.05
2001-06-12,89.11,87.48,90.16,86.87,19104763,-1.8292,3.29,32.54,0,-0.959,0,55.03,109.09
2001-06-13,87.48,87.08,88.28,86.88,10233052,-0.4572,1.4,17.31,0,0.721,0,86.29,99.09
2001-06-14,87.08,88.99,90.22,87.07,8789937,2.1934,3.15,15.19,0,-0.519,0,29.78,104.27
2001-06-15,88.99,88.71,90.06,88.54,14231163,-0.3146,1.52,37.4,1,0.719,1,5.98,114.97
2001-06-18,88.71,88.16,90.03,87.47,333343,-0.62,2.56,19.18,0,0.069,0,17.43,89.22
2001-06-19,88.16,87.62,89.76,87.04,17605228,-0.6125,2.72,47.17,0,-0.224,1,2.46,109.48
2001-06-20,87.62,87.55,89.04,86.83,13947850,-0.0799,2.21,42.52,1,0.073,1,16.45,104.47
2001-06-21,87.55,89.17,89.18,86.27,2766069,1.8504,2.91,42.78,0,0.823,0,35.3,118.37
2001-06-22,89.17,89.51,89.86,88.74,3886258,0.3813,1.12,11.95,0,0.073,0,33.74,119.13
2001-06-25,89.51,89.62,90.31,89.03,4421919,0.1229,1.28,19.67,0,0.905,0,96.46,86.8
2001-06-26,89.62,90.24,90.84,89.24,8283389,0.6918,1.6,26.84,0,-0.272,0,16.92,100.12
2001-06-27,90.24,87.77,92.37,87.28,13511809,-2.7371,5.09,19.78,0,0.268,0,95.94,107.36
2001-06-28,87.77,86.51,88.36,86.2,15307403,-1.4356,2.16,23.05,0,-0.619,0,27.44,102.01
2001-06-29,86.51,85.36,87.63,84.92,10439114,-1.3293,2.71,15.78,1,-0.283,1,18.02,107.18
2001-07-02,85.36,86.0,86.78,83.96,19695279,0.7498,2.82,14.89,0,0.411,1,86.76,106.42
2001-07-03,86.0,85.79,86.05,85.13,14018577,-0.2442,0.92,24.67,0,0.984,0,44.94,100.18
2001-07-04,85.79,84.82,86.46,84.32,8605826,-1.1307,2.14,46.55,1,-0.421,1,23.56,109.52
2001-07-05,84.82,83.74,85.94,83.4,4079685,-1.2733,2.54,45.21,1,-0.774,1,72.25,110.38
2001-07-06,83.74,82.27,84.16,80.44,10671078,-1.7554,3.72,31.48,1,0.272,1,15.51,87.47
2001-07-09,82.27,83.23,84.03,82.01,14206158,1.1669,2.02,37.82,0,-0.355,1,98.17,89.31
2001-07-10,83.23,83.52,83.99,81.85,10018183,0.3484,2.14,23.03,0,0.982,1,83.6,98.45
2001-07-11,83.52,84.61,85.03,83.45,6612636,1.3051,1.58,15.79,0,-0.502,0,24.88,108.5
2001-07-12,84.61,85.68,86.62,84.59,7362601,1.2646,2.03,12.41,1,0.06,0,25.45,104.3
2001-07-13,85.68,86.19,86.38,84.02,15762310,0.5952,2.36,27.98,0,-0.678,1,65.6,89.6
2001-07-16,86.19,85.75,86.57,85.72,11551038,-0.5105,0.85,29.03,0,-0.896,1,31.11,117.18
2001-07-17,85.75,84.91,87.17,82.5,13807651,-0.9796,4.67,27.18,0,0.648,1,11.12,97.96
2001-07-18,84.91,83.64,85.21,83.59,14800410,-1.4957,1.62,31.69,0,-0.46,0,73.7,108.68
2001-07-19,83.64,82.51,83.88,82.39,10462369,-1.351,1.49,30.84,0,-0.07,1,25.53,85.34
2001-07-20,82.51,81.23,82.63,80.66,17586867,-1.5513,1.97,37.98,1,-0.945,1,95.85,112.07
2001-07-23,81.23,81.41,81.42,80.27,9520386,0.2216,1.15,44.16,0,0.917,1,15.81,101.59
2001-07-24,81.41,80.89,81.81,80.78,16584962,-0.6387,1.03,44.84,0,-0.883,1,72.29,90.8
2001-07-25,80.89,81.22,81.24,80.69,10608543,0.408,0.55,22.07,0,0.182,0,3.08,114.21
2001-07-26,81.22,82.91,84.81,79.22,10569656,2.0808,5.59,35.15,1,0.679,1,84.47,81.56
2001-07-27,82.91,82.69,83.18,82.2,18972741,-0.2653,0.98,48.6,0,-0.654,0,26.35,91.35
2001-07-30,82.69,83.29,84.93,81.1,14290905,0.7256,3.83,32.29,0,0.831,0,49.14,113.07
2001-07-31,83.29,82.5,84.35,81.43,993320,-0.9485,2.92,35.53,1,-0.555,0,7.61,119.38
2001-08-01,82.5,81.59,82.99,81.15,17452930,-1.103,1.84,42.92,0,0.294,1,75.65,101.26
2001-08-02,81.59,80.08,83.76,79.32,12283730,-1.8507,4.44,15.18,0,0.561,1,65.0,83.47
2001-08-03,80.08,79.82,80.63,79.67,2571379,-0.3247,0.96,16.91,1,-0.886,0,43.64,114.84
2001-08-06,79.82,79.47,80.27,78.24,5382890,-0.4385,2.03,46.08,1,-0.82,0,8.5,89.46
2001-08-07,79.47,80.54,80.62,79.06,5198150,1.3464,1.56,47.79,1,-0.489,1,73.65,108.6
2001-08-08,80.54,81.22,82.31,80.28,19435115,0.8443,2.03,19.7,1,-0.932,0,10.51,81.04
2001-08-09,81.22,80.63,81.91,80.37,7133233,-0.7264,1.54,13.15,1,-0.43,1,11.2,98.0
2001-08-10,80.63,81.12,81.66,80.38,1368277,0.6077,1.28,42.13,0,0.285,0,78.38,89.02
2001-08-13,81.12,80.7,82.7,80.22,11434003,-0.5178,2.48,19.19,1,0.943,1,85.46,102.8
2001-08-14,80.7,80.62,81.22,79.08,18269244,-0.0991,2.14,36.67,1,0.938,0,97.75,87.06
2001-08-15,80.62,81.59,82.11,79.87,6968491,1.2032,2.24,15.74,1,-0.238,0,32.06,110.0
2001-08-16,81.59,82.01,82.49,79.89,2662577,0.5148,2.6,25.21,0,-0.256,1,72.08,117.2
2001-08-17,82.01,82.37,82.86,81.22,5395007,0.439,1.64,29.5,0,0.402,0,68.61,102.5
2001-08-20,82.37,81.76,83.16,81.63,8143432,-0.7406,1.53,24.35,1,-0.877,0,86.17,99.49
2001-08-21,81.76,83.12,83.36,81.48,16648262,1.6634,1.88,34.85,0,-0.023,1,8.23,98.77
2001-08-22,83.12,82.56,85.07,82.28,13216873,-0.6737,2.79,44.29,0,-0.045,0,82.39,109.03
2001-08-23,82.56,81.32,83.59,79.22,3366510,-1.5019,4.37,32.55,0,0.052,0,87.06,104.01
2001-08-24,81.32,81.07,82.03,81.03,17425997,-0.3074,1.0,32.03,0,-0.368,0,6.37,109.67
2001-08-27,81.07,81.62,82.43,80.78,7765388,0.6784,1.65,29.85,1,-0.378,0,23.81,92.89
2001-08-28,81.62,79.72,81.83,79.47,8760059,-2.3279,2.36,48.4,1,-0.867,1,36.99,96.87
2001-08-29,79.72,78.87,80.19,76.48,18571824,-1.0662,3.71,10.79,1,-0.761,0,35.49,104.68
2001-08-30,78.87,78.55,79.18,77.23,4509347,-0.4057,1.95,14.28,1,0.335,0,25.28,114.88
2001-08-31,78.55,79.31,80.28,77.77,9990308,0.9675,2.51,26.78,0,0.203,1,25.11,80.53
2001-09-03,79.31,79.93,80.38,78.41,6179532,0.7817,1.97,43.62,0,0.45,1,2.4,106.53
2001-09-04,79.93,80.07,80.44,79.89,7185561,0.1752,0.55,47.26,0,0.847,0,63.46,102.1
2001-09-05,80.07,80.23,80.65,79.94,6272260,0.1998,0.71,47.86,0,-0.89,0,48.41,102.06
2001-09-06,80.23,79.28,80.76,77.48,14854247,-1.1841,3.28,19.47,1,-0.453,0,38.96,94.36
2001-09-07,79.28,78.29,79.69,77.72,15557492,-1.2487,1.97,26.8,0,0.624,0,36.52,104.44
2001-09-10,78.29,77.86,79.18,76.8,5656693,-0.5492,2.38,36.73,0,0.824,1,52.46,88.79
2001-09-11,77.86,76.98,79.5,76.88,15384696,-1.1302,2.62,43.89,1,-0.366,0,26.95,90.34
2001-09-12,76.98,74.29,77.47,73.31,9766442,-3.4944,4.16,36.86,0,0.43,0,17.25,113.81
2001-09-13,74.29,74.45,75.01,73.87,5781377,0.2154,1.14,46.04,1,-0.363,1,42.04,101.51
2001-09-14,74.45,75.86,75.92,73.75,13276981,1.8939,2.17,18.52,0,0.15,1,30.86,86.12
2001-09-17,75.86,74.82,76.16,74.36,13303683,-1.3709,1.8,32.03,1,-0.446,1,59.73,113.79
2001-09-18,74.82,73.79,74.85,73.38,17203681,-1.3766,1.47,29.88,0,0.42,0,79.75,94.64
2001-09-19,73.79,72.32,75.15,71.48,18223740,-1.9921,3.67,44.29,0,0.436,1,41.67,107.1
2001-09-20,72.32,72.02,72.53,70.22,4363659,-0.4148,2.31,14.91,0,-0.25,1,70.47,106.66
2001-09-21,72.02,72.54,72.65,71.94,14322271,0.722,0.71,33.83,0,0.203,0,76.48,105.12
2001-09-24,72.54,71.38,73.76,71.36,6904563,-1.5991,2.4,37.02,0,-0.338,1,10.96,93.98
2001-09-25,71.38,71.52,71.97,70.79,1274109,0.1961,1.18,16.26,1,-0.487,0,85.89,111.33
2001-09-26,71.52,71.68,72.59,71.13,14023267,0.2237,1.46,40.48,0,0.961,1,18.14,103.05
2001-09-27,71.68,72.8,74.49,71.21,5164252,1.5625,3.28,34.48,1,0.74,0,8.29,111.23
2001-09-28,72.8,73.66,74.35,72.08,17545458,1.1813,2.27,17.19,1,-0.194,1,81.53,99.65
2001-10-01,73.66,73.45,74.51,72.27,14721510,-0.2851,2.24,46.19,0,-0.745,1,73.12,117.3
2001-10-02,73.45,73.86,75.51,72.38,3426058,0.5582,3.13,43.93,0,0.574,0,81.96,95.38
2001-10-03,73.86,74.18,75.09,72.88,4244747,0.4333,2.21,11.84,1,-0.881,0,93.66,118.81
2001-10-04,74.18,73.27,74.89,72.35,10712931,-1.2267,2.54,18.3,1,0.7,0,90.5,82.05
2001-10-05,73.27,71.98,74.58,71.89,17534206,-1.7606,2.69,25.24,1,-0.374,0,39.72,84.23
2001-10-08,71.98,70.7,73.08,70.58,8982851,-1.7783,2.5,31.39,1,-0.196,1,36.33,109.58
2001-10-09,70.7,69.81,71.2,69.23,10300993,-1.2588,1.97,32.26,0,-0.408,0,29.51,85.62
2001-10-10,69.81,70.3,71.22,69.09,16082983,0.7019,2.13,15.75,1,-0.489,1,52.99,111.58
2001-10-11,70.3,70.15,71.04,70.12,470032,-0.2134,0.92,14.44,0,0.361,0,23.99,101.36
2001-10-12,70.15,68.3,70.44,67.16,19899510,-2.6372,3.28,47.3,1,-0.537,1,32.89,91.5
2001-10-15,68.3,67.86,68.73,67.77,6612667,-0.6442,0.96,39.51,1,0.179,1,1.57,89.18
2001-10-16,67.86,66.53,68.34,65.03,1791358,-1.9599,3.31,14.92,1,0.739,1,87.32,88.29
2001-10-17,66.53,67.28,68.32,65.86,6593521,1.1273,2.46,45.54,1,0.453,1,39.02,89.68
2001-10-18,67.28,68.31,69.48,67.16,626802,1.5309,2.32,20.33,0,0.818,1,39.51,110.25
2001-10-19,68.31,68.98,69.17,67.66,13284398,0.9808,1.51,25.36,1,0.816,0,78.49,113.37
2001-10-22,68.98,70.17,70.67,68.97,9769960,1.7251,1.7,35.68,0,-0.855,0,19.01,97.12
2001-10-23,70.17,70.6,71.39,70.1,14033050,0.6128,1.29,35.91,1,-0.173,0,25.78,81.85
2001-10-24,70.6,70.73,70.95,70.01,14536814,0.1841,0.94,30.38,0,0.843,0,14.17,83.62
2001-10-25,70.73,70.89,71.59,70.19,7511619,0.2262,1.4,15.33,1,0.382,1,17.99,91.77
2001-10-26,70.89,71.25,71.74,70.72,3070894,0.5078,1.02,22.29,1,0.765,1,33.18,118.95
2001-10-29,71.25,72.77,73.65,71.25,16975255,2.1333,2.4,29.25,1,0.601,1,34.62,81.03
2001-10-30,72.77,73.77,74.06,72.17,16717710,1.3742,1.89,46.57,0,0.716,1,1.92,100.0
2001-10-31,73.77,72.35,73.92,72.06,8364952,-1.9249,1.86,24.08,1,-0.857,1,20.07,107.76
2001-11-01,72.35,71.92,72.96,70.7,12160833,-0.5943,2.26,41.92,1,0.161,1,10.54,81.84
2001-11-02,71.92,70.69,74.24,69.72,6224728,-1.7102,4.52,10.38,0,0.923,0,44.42,83.32
2001-11-05,70.69,71.36,73.04,70.05,18391544,0.9478,2.99,22.63,0,-0.245,0,47.66,114.49
2001-11-06,71.36,69.48,72.38,68.05,3561059,-2.6345,4.33,20.06,0,0.049,1,42.83,93.72
2001-11-07,69.48,69.4,70.21,69.33,14189865,-0.1151,0.88,44.4,1,-0.872,0,98.76,117.19
2001-11-08,69.4,68.64,70.85,66.59,7266016,-1.0951,4.26,18.11,1,0.705,0,58.85,91.68
2001-11-09,68.64,69.6,70.23,68.59,6049233,1.3986,1.64,45.86,1,-0.164,1,99.81,97.34
2001-11-12,69.6,69.92,70.89,69.39,4948996,0.4598,1.5,31.04,1,-0.566,0,66.12,83.61
